GAMMA,Biomass
-1.7467467467467466,0.13197274274525925
-1.7367367367367366,0.13077874068059908
-1.7267267267267266,0.13856411477454525
-1.7167167167167166,0.13671452379047072
-1.7067067067067065,0.1372262815426678
-1.6966966966966965,0.13714182684958678
-1.6866866866866865,0.13272302930443422
-1.6766766766766765,0.13690047258028312
-1.6666666666666665,0.13858721466111681
-1.6566566566566565,0.1350888571690088
-1.6466466466466465,0.13411603012469342
-1.6366366366366365,0.1345954675850213
-1.6266266266266265,0.13289083506275726
-1.6166166166166165,0.13937226483119713
-1.6066066066066065,0.13466102601106347
-1.5965965965965965,0.12868525057408842
-1.5865865865865865,0.1354385464213273
-1.5765765765765765,0.1363054673599476
-1.5665665665665665,0.13011749620618934
-1.5565565565565564,0.13547041171266141
-1.5465465465465464,0.138319330746601
-1.5365365365365364,0.1398042119395856
-1.5265265265265264,0.1380046045112784
-1.5165165165165164,0.1377311972486247
-1.5065065065065064,0.14341482460798732
-1.4964964964964964,0.1353361759019101
-1.4864864864864864,0.12966108523766642
-1.4764764764764764,0.13584031028792276
-1.4664664664664664,0.13314691428713252
-1.4564564564564564,0.13586796580267593
-1.4464464464464464,0.13658714933815022
-1.4364364364364364,0.14206346491094643
-1.4264264264264264,0.13172492203617725
-1.4164164164164164,0.1363511784891858
-1.4064064064064064,0.13168429309922666
-1.3963963963963963,0.13587380107947072
-1.3863863863863863,0.14720327896345997
-1.3763763763763763,0.1418127485780732
-1.3663663663663663,0.12663469547050318
-1.3563563563563563,0.137002393245796
-1.3463463463463463,0.13463813199154645
-1.3363363363363363,0.13130998954134906
-1.3263263263263263,0.13743272917668364
-1.3163163163163163,0.12703044875578126
-1.3063063063063063,0.1455444744057189
-1.2962962962962963,0.14539903036813745
-1.2862862862862863,0.13209619433163794
-1.2762762762762763,0.14216336151110623
-1.2662662662662663,0.1399207124671047
-1.2562562562562563,0.14067727831375776
-1.2462462462462462,0.1343984597493636
-1.2362362362362362,0.13852814558075857
-1.2262262262262262,0.13107695181255527
-1.2162162162162162,0.1399307163838966
-1.2062062062062062,0.13647830511218523
-1.1961961961961962,0.13820993415395116
-1.1861861861861862,0.13776102892677355
-1.1761761761761762,0.13504725432770437
-1.1661661661661662,0.14058322077326438
-1.1561561561561562,0.13790617975801298
-1.1461461461461462,0.12872908801802863
-1.1361361361361362,0.12949726112042817
-1.1261261261261262,0.1372930297915153
-1.1161161161161162,0.14327226149054928
-1.1061061061061062,0.1407572390186166
-1.0960960960960962,0.13972695412665972
-1.0860860860860861,0.13869265103687367
-1.0760760760760761,0.13899305099651507
-1.0660660660660661,0.13741403058816654
-1.0560560560560561,0.13726636623522218
-1.0460460460460461,0.15137617605609516
-1.0360360360360361,0.1410052814853771
-1.026026026026026,0.14209094439469225
-1.016016016016016,0.14154737723589064
-1.006006006006006,0.1395569912649348
-0.9959959959959956,0.14647526118080426
-0.9859859859859856,0.13764955862626993
-0.9759759759759756,0.12677235916420249
-0.9659659659659656,0.13648070819405178
-0.9559559559559556,0.14386808042704802
-0.9459459459459456,0.13883357949987254
-0.9359359359359356,0.13617178620324746
-0.9259259259259256,0.14384927249687715
-0.9159159159159156,0.13937279024122937
-0.9059059059059056,0.14264798874709156
-0.8958958958958956,0.1425740972973236
-0.8858858858858856,0.13170533137011492
-0.8758758758758756,0.13908220161139873
-0.8658658658658656,0.1499738662684157
-0.8558558558558556,0.1290919237826509
-0.8458458458458455,0.13872536055088427
-0.8358358358358355,0.137859508726145
-0.8258258258258255,0.138034977757217
-0.8158158158158155,0.14016626493022807
-0.8058058058058055,0.13381428069560242
-0.7957957957957955,0.13429905274600118
-0.7857857857857855,0.1477034985662991
-0.7757757757757755,0.14448618014927292
-0.7657657657657655,0.13997275885181154
-0.7557557557557555,0.13181737751312977
-0.7457457457457455,0.13017005944640017
-0.7357357357357355,0.13762156756843144
-0.7257257257257255,0.13655440769130878
-0.7157157157157155,0.14206438959479964
-0.7057057057057055,0.14534212312637942
-0.6956956956956954,0.1387613378511126
-0.6856856856856854,0.13544648998856115
-0.6756756756756754,0.14897223921242586
-0.6656656656656654,0.14607098218169548
-0.6556556556556554,0.13416016565622502
-0.6456456456456454,0.1466925994373351
-0.6356356356356354,0.13910969842716264
-0.6256256256256254,0.14865300427223244
-0.6156156156156154,0.14580560291719427
-0.6056056056056054,0.14853571339201477
-0.5955955955955954,0.14415651816094896
-0.5855855855855854,0.13906138565654788
-0.5755755755755754,0.14211050674569145
-0.5655655655655654,0.14281555241927793
-0.5555555555555554,0.14828513198691023
-0.5455455455455454,0.15101434886439594
-0.5355355355355353,0.14365490399639017
-0.5255255255255253,0.13735315305023138
-0.5155155155155153,0.13504184441339315
-0.5055055055055053,0.14478819824198863
-0.4954954954954953,0.14340218140595676
-0.4854854854854853,0.1380098778784763
-0.4754754754754753,0.14703999187073663
-0.4654654654654653,0.1383199775116798
-0.4554554554554553,0.13929635335062876
-0.4454454454454453,0.15001542967520284
-0.4354354354354353,0.14132131014010227
-0.4254254254254253,0.13652642087325265
-0.41541541541541527,0.14355091873600748
-0.40540540540540526,0.14216612239468215
-0.39539539539539525,0.1349982020194741
-0.38538538538538525,0.1369612260966918
-0.37537537537537524,0.13475567839765132
-0.36536536536536524,0.14670495471928166
-0.35535535535535523,0.14613435778145226
-0.3453453453453452,0.1438233055599027
-0.3353353353353352,0.14600139205731832
-0.3253253253253252,0.14338926092075246
-0.3153153153153152,0.1488004490228405
-0.3053053053053052,0.1437275629473424
-0.2952952952952952,0.15365757488077186
-0.2852852852852852,0.14987700263953785
-0.2752752752752752,0.1464173646059549
-0.26526526526526517,0.1405038607871729
-0.25525525525525516,0.16130184512968695
-0.24524524524524516,0.14172327553924663
-0.23523523523523515,0.14048744635800306
-0.22522522522522515,0.1508989658178351
-0.21521521521521514,0.14959833004331188
-0.20520520520520513,0.1427069608992772
-0.19519519519519513,0.1379458049567198
-0.18518518518518512,0.13834283121963528
-0.1751751751751751,0.13889861485611124
-0.1651651651651651,0.14806083593167302
-0.1551551551551551,0.13740327401774896
-0.1451451451451451,0.14724261181433265
-0.1351351351351351,0.152645682720845
-0.12512512512512508,0.15047009216631865
-0.11511511511511507,0.15377727558664742
-0.10510510510510507,0.1412205360422232
-0.09509509509509506,0.14053600178420897
-0.08508508508508505,0.13882572692652537
-0.07507507507507505,0.1565285202165167
-0.06506506506506504,0.1441063557272293
-0.055055055055055035,0.14561584181660248
-0.04504504504504503,0.15268851699979616
-0.03503503503503502,0.14316151931928994
-0.025025025025025016,0.14446206007193527
-0.01501501501501501,0.1395388534480712
-0.005005005005005003,0.14911280651061115
0.005005005005005003,0.14796610854377704
0.01501501501501501,0.1538891521244423
0.025025025025025016,0.15373525244354824
0.03503503503503502,0.15189525352296862
0.04504504504504503,0.14766569010117167
0.055055055055055035,0.14234143810276698
0.06506506506506504,0.15289958567568637
0.07507507507507505,0.15231966785866052
0.08508508508508505,0.14388246091750273
0.09509509509509506,0.14928027610209588
0.10510510510510507,0.15089242270055975
0.11511511511511507,0.14565329206231264
0.12512512512512508,0.15301932454329392
0.1351351351351351,0.14351371178415032
0.1451451451451451,0.1415059594368921
0.1551551551551551,0.14769466670663728
0.1651651651651651,0.14446238007644405
0.1751751751751751,0.14693609730590962
0.18518518518518512,0.15461557890456595
0.19519519519519513,0.1435641773286835
0.20520520520520513,0.1630535814562877
0.21521521521521514,0.15021709459139662
0.22522522522522515,0.15725198703654358
0.23523523523523515,0.13776833239664057
0.24524524524524516,0.14203049319316988
0.25525525525525516,0.14755306283316225
0.26526526526526517,0.16337480490057135
0.2752752752752752,0.14570932612273832
0.2852852852852852,0.13866144262974126
0.2952952952952952,0.14874162718749526
0.3053053053053052,0.1455745137924069
0.3153153153153152,0.15385952002640452
0.3253253253253252,0.14994517952112837
0.3353353353353352,0.1445176978269972
0.3453453453453452,0.1538817814692947
0.35535535535535523,0.15249527149654318
0.36536536536536524,0.14369805887480164
0.37537537537537524,0.15189147437299846
0.38538538538538525,0.148098898971337
0.39539539539539525,0.1458259104536001
0.40540540540540526,0.15978594522119952
0.41541541541541527,0.1549694601183071
0.4254254254254253,0.14535985325063822
0.4354354354354353,0.14980015913988984
0.4454454454454453,0.14744041893997725
0.4554554554554553,0.15095413768095045
0.4654654654654653,0.14429054564537422
0.4754754754754753,0.14300623568415646
0.4854854854854853,0.1614115440342472
0.4954954954954953,0.14691740534995937
0.5055055055055053,0.1585680302185607
0.5155155155155153,0.15601807215915311
0.5255255255255253,0.15220271581726763
0.5355355355355353,0.13778234552986465
0.5455455455455454,0.1523661424428574
0.5555555555555554,0.15341979437125802
0.5655655655655654,0.15164936682102131
0.5755755755755754,0.1515824871512138
0.5855855855855854,0.16413653024731867
0.5955955955955954,0.14550860648895003
0.6056056056056054,0.16265037562624837
0.6156156156156154,0.15703936489480144
0.6256256256256254,0.15623288500032242
0.6356356356356354,0.15725199587623637
0.6456456456456454,0.14391272853694895
0.6556556556556554,0.15968304975222497
0.6656656656656654,0.1536938049570896
0.6756756756756754,0.15751256880191158
0.6856856856856854,0.14705557434182878
0.6956956956956954,0.16136468813855379
0.7057057057057055,0.15933960667062907
0.7157157157157155,0.14870677467828153
0.7257257257257255,0.16454634398447118
0.7357357357357355,0.14514059772161375
0.7457457457457455,0.15759586362609018
0.7557557557557555,0.1635333671124149
0.7657657657657655,0.1557735023261427
0.7757757757757755,0.1571831531265312
0.7857857857857855,0.15083892846825495
0.7957957957957955,0.1599889818138545
0.8058058058058055,0.16792357223350277
0.8158158158158155,0.16227596971614852
0.8258258258258255,0.14675610811332518
0.8358358358358355,0.15088499798332763
0.8458458458458455,0.15116338852473857
0.8558558558558556,0.16092155176102987
0.8658658658658656,0.15460302133440157
0.8758758758758756,0.15404092073613213
0.8858858858858856,0.14245034890704897
0.8958958958958956,0.15613221425604168
0.9059059059059056,0.15967826979665084
0.9159159159159156,0.16031721596443213
0.9259259259259256,0.15824386754044534
0.9359359359359356,0.15783514261785167
0.9459459459459456,0.150095178259447
0.9559559559559556,0.15365041766986215
0.9659659659659656,0.14620745326924367
0.9759759759759756,0.14870063935746547
0.9859859859859856,0.15243807216393548
0.9959959959959956,0.16030402690187037
1.0060060060060056,0.15167423325688817
1.0160160160160157,0.15895761876669104
1.0260260260260257,0.1509171960632471
1.0360360360360357,0.15615680416680638
1.0460460460460457,0.14600982886182223
1.0560560560560557,0.15197356389239752
1.0660660660660657,0.15635853437283795
1.0760760760760757,0.1592460022275737
1.0860860860860857,0.15342455291384488
1.0960960960960957,0.14602139331924735
1.1061061061061057,0.14994801051495427
1.1161161161161157,0.16045517931953443
1.1261261261261257,0.15183578052126817
1.1361361361361357,0.15244261860555483
1.1461461461461457,0.15395579773795562
1.1561561561561557,0.15461552908329765
1.1661661661661658,0.15834232017692262
1.1761761761761758,0.14859973332545287
1.1861861861861858,0.15561121512945061
1.1961961961961958,0.16302911714743412
1.2062062062062058,0.16049658928676352
1.2162162162162158,0.15801580461065126
1.2262262262262258,0.1545848675152679
1.2362362362362358,0.17102809917475062
1.2462462462462458,0.1608783280414264
1.2562562562562558,0.1614005757803535
1.2662662662662658,0.1728194294536397
1.2762762762762758,0.16017879690215167
1.2862862862862858,0.16205781783964682
1.2962962962962958,0.15487503053037163
1.3063063063063058,0.15994005894997407
1.3163163163163158,0.15855239902687243
1.3263263263263259,0.15954110214804934
1.3363363363363359,0.16404573163725755
1.3463463463463459,0.14915609326919776
1.3563563563563559,0.15300235204067117
1.3663663663663659,0.15933776188371357
1.3763763763763759,0.1579719870107951
1.386386386386386,0.15795899459054505
1.396396396396396,0.17054378770925088
1.406406406406406,0.17071954152444146
1.4164164164164168,0.16222505946520113
1.4264264264264268,0.1579725805440241
1.4364364364364368,0.1610324047149508
1.4464464464464468,0.1627192251730229
1.4564564564564568,0.15869413889163633
1.4664664664664668,0.16114832282395014
1.4764764764764768,0.1505170123541077
1.4864864864864868,0.16912343045111522
1.4964964964964969,0.17601100399624056
1.5065065065065069,0.14704684233928317
1.5165165165165169,0.14718963853790812
1.5265265265265269,0.1555303865413691
1.5365365365365369,0.1652830198695965
1.5465465465465469,0.17598746945564478
1.556556556556557,0.16374099359187005
1.566566566566567,0.1670071352034019
1.576576576576577,0.16649567282866196
1.586586586586587,0.16285665899846544
1.596596596596597,0.16817955146160463
1.606606606606607,0.16162520989927037
1.616616616616617,0.1516086735011068
1.626626626626627,0.17935558569008167
1.636636636636637,0.15795767028710395
1.646646646646647,0.15705256345020518
1.656656656656657,0.15711587040411462
1.666666666666667,0.17657445385983067
1.676676676676677,0.16882189241815604
1.686686686686687,0.1653328097173774
1.696696696696697,0.16206862730693364
1.706706706706707,0.15496416149778708
1.716716716716717,0.16791639595259972
1.726726726726727,0.16691005651327384
1.736736736736737,0.15656307079708548
1.746746746746747,0.15613900031069863
1.756756756756757,0.17177233280480886
1.766766766766767,0.1660158538402204
1.776776776776777,0.1548387656019184
1.786786786786787,0.1731397213940463
1.796796796796797,0.1630538037538402
1.806806806806807,0.17263783831133903
1.816816816816817,0.1691917127154292
1.826826826826827,0.17291086293849983
1.836836836836837,0.17187434992255415
1.846846846846847,0.1703210855117212
1.856856856856857,0.18174419697403735
1.866866866866867,0.16861176029811628
1.876876876876877,0.15930204127090877
1.886886886886887,0.17152895741672117
1.8968968968968971,0.1670848069040031
1.9069069069069071,0.1496445647533714
1.9169169169169171,0.17742283158214844
1.9269269269269271,0.15533672334306753
1.9369369369369371,0.16139476204838776
1.9469469469469471,0.18512124300374866
1.9569569569569571,0.1657027431797384
1.9669669669669672,0.17476419495863738
1.9769769769769772,0.16532464230173805
1.9869869869869872,0.17232544557760476
1.9969969969969972,0.167323471731415
2.007007007007007,0.15643630523862687
2.017017017017017,0.16080574197088157
2.027027027027027,0.16540372875255538
2.037037037037037,0.17416665170941212
2.047047047047047,0.17553998602807047
2.057057057057057,0.16770384888613551
2.067067067067067,0.15522685547735204
2.0770770770770772,0.17540699326383186
2.0870870870870872,0.15863982465624338
2.0970970970970972,0.1643759625007555
2.1071071071071072,0.17519956410140367
2.1171171171171173,0.18338276114681926
2.1271271271271273,0.1738733379488287
2.1371371371371373,0.15922950861926757
2.1471471471471473,0.16833366428575489
2.1571571571571573,0.15408409422178546
2.1671671671671673,0.1672679340202426
2.1771771771771773,0.1691517437565696
2.1871871871871873,0.1568753149305907
2.1971971971971973,0.15747900297323086
2.2072072072072073,0.18405112058169973
2.2172172172172173,0.17346122676328052
2.2272272272272273,0.15313961583558489
2.2372372372372373,0.1717364287683468
2.2472472472472473,0.17313729100667102
2.2572572572572573,0.1725011610758275
2.2672672672672673,0.16745395992446682
2.2772772772772774,0.16045570568341652
2.2872872872872874,0.15522238974957167
2.2972972972972974,0.18974994770091064
2.3073073073073074,0.18545498448941486
2.3173173173173174,0.16532086188875428
2.3273273273273274,0.18791498188890404
2.3373373373373374,0.1627584835857595
2.3473473473473474,0.16047931936372858
2.3573573573573574,0.1634308384288267
2.3673673673673674,0.17437480051128346
2.3773773773773774,0.17000959389936782
2.3873873873873874,0.1746605474055296
2.3973973973973974,0.1637361771062649
2.4074074074074074,0.15951056720846413
2.4174174174174174,0.16785458436329936
2.4274274274274275,0.17002355761372018
2.4374374374374375,0.17862623225722166
2.4474474474474475,0.17146709173134914
2.4574574574574575,0.1742241477604644
2.4674674674674675,0.18748509015929996
2.4774774774774775,0.18953588541659802
2.4874874874874875,0.17499901076373284
2.4974974974974975,0.1638208343482125
2.5075075075075075,0.18427104992063612
2.5175175175175175,0.17280591256506042
2.5275275275275275,0.1727629553277377
2.5375375375375375,0.16446460795641313
2.5475475475475475,0.16328720830508672
2.5575575575575575,0.17635621670626608
2.5675675675675675,0.16755759144762303
2.5775775775775776,0.16787296343091757
2.5875875875875876,0.16918891196509744
2.5975975975975976,0.1676177511423947
2.6076076076076076,0.1742868416881801
